Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,major_Arts,major_Business,major_Humanities,major_Medical,major_STEM,use_Copywriting_Drafting,use_Debugging_Troubleshooting,use_Direct_Answer_Generation,use_Ideation,use_Summarizing_Reading,policy_Actively_Encouraged,policy_Allowed_With_Citation,policy_Strict_Ban
0,-0.5076799823858201,0.32000000000000006,2,0.5,1,-0.7077203168961074,0.1111111111111111,0.0,-0.9790824026882997,-1.1902370039733579,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.8915068300426384,0.0125,1,0.0,1,0.2154089076601045,0.0,0.1111111111111111,0.8810351620073523,-0.4772147810577565,1,1,0,0,0,0,1,0,0,0,0,0,1,0
4,0.012316310591323673,1.0,1,0.25,0,0.00983811395641019,0.6666666666666665,0.7777777777777777,-0.16603752354258638,0.4564151623586606,2,0,1,0,0,0,0,0,0,1,0,1,0,0
4,0.36733386001346974,0.6552500000000001,1,0.75,0,-1.2080718713824574,0.4444444444444445,0.4444444444444445,-0.43637998956126006,-1.133767450944139,2,0,0,0,0,1,0,0,1,0,0,0,1,0
1,-0.01900876729886596,0.58025,1,0.25,1,-0.9249271932622748,0.6666666666666665,0.8888888888888888,-0.523131676417999,0.16503226872789148,2,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0.11673323689195456,0.08950000000000001,2,0.75,1,-0.3974247792301538,0.0,0.3333333333333333,0.5380633767597811,1.2424713405253853,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0.5302242650424542,0.13325,0,0.25,1,1.5147714716362848,0.2222222222222222,0.1111111111111111,1.312776115201354,0.5573074304375316,1,0,0,0,0,1,0,1,0,0,0,1,0,0
4,-0.2758744059984193,0.07075000000000001,0,0.5,0,0.12038089924990619,0.3333333333333333,0.1111111111111111,-0.4626072437272506,-0.36804031186793335,2,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.10671898539139582,0.136,2,0.5,0,0.8069097763358283,0.2222222222222222,0.4444444444444445,-0.7773342937191399,-0.11580964167075565,1,1,0,0,0,0,1,0,0,0,0,1,0,0
2,0.5636376814586562,0.80475,0,0.5,0,-1.3961885410924417,0.5555555555555556,0.5555555555555556,1.0222588382857638,-2.3873915281927953,2,0,0,0,0,1,1,0,0,0,0,1,0,0
0,-0.35731960851291106,0.46275000000000005,2,0.5,1,3.504541606919212,0.3333333333333333,0.6666666666666665,0.2112314402297427,1.8222254182920314,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3,0.3422737977013182,0.133,0,0.5,0,1.6117388271568953,0.1111111111111111,0.5555555555555556,0.9153323405321093,-1.0004993057951832,1,1,0,0,0,0,1,0,0,0,0,0,1,0
2,-1.7272696815771933,0.57425,2,0.75,1,-0.6437218622525045,0.4444444444444445,0.2222222222222222,-2.6737665180292405,-1.3626573725559057,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0.20862013203651011,0.272,0,0.0,1,-1.6230921530106703,0.1111111111111111,0.4444444444444445,-0.9649600350604584,0.06338707327529818,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0.9520686472970044,0.051500000000000004,2,0.75,0,1.7436144306649255,0.2222222222222222,0.2222222222222222,0.8931400485455014,1.2432242678991086,1,1,0,0,0,0,0,0,1,0,0,0,1,0
3,1.2423477024127596,0.35600000000000004,1,1.0,0,1.5050747360842236,0.3333333333333333,0.4444444444444445,1.312776115201354,0.9616294301267372,2,0,1,0,0,0,0,0,0,0,1,1,0,0
0,-1.0088812286288507,0.14825,2,0.75,1,-0.47305931653623007,0.4444444444444445,0.2222222222222222,-1.201005322554375,-1.6939454169939896,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1.6621037461412975,0.16200000000000003,1,0.25,1,-1.7976333929477692,0.4444444444444445,0.3333333333333333,1.1312028171291104,-0.8167850266067912,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1,0.36942219853948216,0.36575,0,0.5,1,-0.33342632458655086,0.4444444444444445,0.7777777777777777,0.7579688155361651,-1.8467896738597411,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2,0.6659662692332747,0.11175,2,1.0,0,0.7720015283484085,0.1111111111111111,0.3333333333333333,0.6006052905402199,0.7455392738682608,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.22157760432209053,0.42275,0,0.0,1,0.02729223795012005,0.6666666666666665,0.1111111111111111,-0.18217737226011915,-0.34469956328252277,2,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-0.3990863790331636,0.0835,0,0.0,0,0.533461833767707,0.2222222222222222,0.5555555555555556,-0.7652294071809899,0.16126763185927712,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2,-0.8689625473860043,0.012750000000000001,0,0.25,1,-1.723938202752105,0.0,0.1111111111111111,-1.594414135044236,-0.07741034561088758,2,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0.4258073387418233,0.026500000000000003,1,1.0,0,-0.10458336555791015,0.2222222222222222,0.4444444444444445,0.3746474084947619,-0.48624990954243075,2,0,0,0,0,1,0,0,1,0,0,0,1,0
2,-1.1258281860855568,0.3225,1,0.25,1,0.7312752390297523,0.2222222222222222,0.1111111111111111,-1.0839914193522628,0.09275124085049197,1,0,0,0,0,1,0,1,0,0,0,1,0,0
4,-0.9316127031663827,0.1035,1,0.25,1,-0.030888175362246036,0.2222222222222222,0.1111111111111111,-0.888295753652178,-1.3611515178084603,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0.8998601841466889,0.37275,1,1.0,1,-0.021191439810185193,0.5555555555555556,0.6666666666666665,0.8548079078413618,-0.7106222669118603,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2,1.5347150960545266,0.00375,0,0.0,0,0.7991523878941795,0.2222222222222222,0.1111111111111111,1.2643565690487555,0.20644327428265277,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0.7996199348980828,0.02125,2,0.5,1,0.3763747178243179,0.1111111111111111,0.5555555555555556,0.5158710847731733,0.8178203017456603,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3,-2.2932094221266146,0.05325,0,0.25,0,-0.2034900681889328,0.0,0.2222222222222222,-2.0079977584310136,-1.0328751828652687,1,0,0,0,0,1,0,1,0,0,0,0,1,0
3,0.19609010088043483,0.05550000000000001,1,0.5,0,-0.6126923084859089,0.4444444444444445,0.2222222222222222,-0.002621555277567157,-0.6895403004476185,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3,-0.7791639907674612,0.10300000000000001,2,0.5,0,-1.1692849291742133,0.2222222222222222,0.1111111111111111,-0.20638714533641833,0.15072664862715623,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2,0.7850015652159942,0.008,0,0.0,0,1.0473888180269422,0.2222222222222222,0.6666666666666665,1.0666434222589793,-0.7866679316578752,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1.499213341112312,0.20025,0,0.25,0,0.5644913875343021,0.1111111111111111,0.1111111111111111,1.1957622119992417,-1.9228353386057562,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2,-2.63152026334066,0.028999999999999998,0,0.5,1,0.21346956054969235,0.0,0.1111111111111111,-1.931333477022733,0.7003636314448852,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.03946471142948759,0.026750000000000003,1,0.5,0,0.18050065967268478,0.4444444444444445,0.6666666666666665,-0.5695337414809051,-0.20540799914378363,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-1.4578740117215647,0.014249999999999999,1,0.0,1,-0.5118462587444741,0.0,0.3333333333333333,-1.4652953453039737,-1.0072756521586892,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,-0.5118566594378459,0.049,0,0.0,1,1.4178041161156743,0.0,0.2222222222222222,0.37666488958445327,-1.2128248251850458,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0.7641181799558684,0.021750000000000002,0,0.25,1,-0.42651498588633696,0.4444444444444445,0.5555555555555556,0.7317415613701745,-1.6291936628538186,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2,-1.5059057978198553,0.1595,1,0.5,1,0.9698149336104541,0.1111111111111111,0.0,-1.3099493013977208,1.8222254182920314,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1.5305384190025018,0.1035,1,0.5,0,-1.7995727400581814,0.0,0.3333333333333333,1.272426493407522,-0.7648330378199101,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,1.4511815550140224,0.034499999999999996,0,0.25,1,0.5218257511052337,0.3333333333333333,0.0,1.018223876106381,-0.28747708287958074,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2,-0.04198049108500509,0.10675,1,1.0,1,1.291746553938881,0.0,0.2222222222222222,-0.20436966424672606,-0.9447826801396872,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0.9144785538287775,0.10600000000000001,0,0.0,0,-0.8105057137479544,0.1111111111111111,0.2222222222222222,0.300000608176173,1.1882605696173354,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4,-2.1658207720398446,0.39975000000000005,1,0.75,1,0.6401259248403783,0.3333333333333333,0.1111111111111111,-1.9757180609959477,0.7899619889179131,1,0,0,0,0,1,0,1,0,0,0,0,1,0
3,0.5531959888285933,0.3715,1,0.25,0,-0.9617747883601068,0.6666666666666665,0.6666666666666665,0.6651646854103511,-0.12860940702404536,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4,1.5200967263724388,0.0035000000000000005,1,0.0,0,-0.15694573753903973,0.1111111111111111,0.7777777777777777,1.312776115201354,0.8471844693208541,1,0,0,0,0,1,0,0,0,1,0,1,0,0
4,0.6221111601870097,0.22599999999999998,2,0.75,0,1.4255615045573231,0.4444444444444445,0.3333333333333333,0.7539338533567814,1.4179034186028248,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3,0.48219247894416356,0.03725,0,0.5,0,0.758426098575523,0.3333333333333333,0.1111111111111111,0.9153323405321093,1.004546290428944,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3,0.7139980553315654,0.32075000000000004,0,0.25,1,-0.649539903583741,0.4444444444444445,0.7777777777777777,1.0726958655280534,-0.11053915005469574,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2,1.3780897066035802,0.27799999999999997,0,0.25,0,0.8243639003295384,0.1111111111111111,0.4444444444444445,1.312776115201354,-0.9417709706447956,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0.5991394364008706,0.036,0,0.0,0,-1.9120548724620896,0.0,0.3333333333333333,0.015535774529657898,-0.40267497105918704,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3,0.5156058953603656,0.09875,0,0.25,0,1.646647075144315,0.2222222222222222,0.6666666666666665,0.4634165764411922,-0.5088377307541181,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,-1.7063862963170666,0.19175,2,0.75,1,0.8204852061087138,0.0,0.2222222222222222,-1.501610004918423,1.13254394396184,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3,-1.8233332537737736,0.05825,1,0.0,0,0.29298279207659295,0.2222222222222222,0.7777777777777777,-1.3785436584472357,-0.4124630269175857,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3,-0.12969070917753495,0.3365,2,0.5,1,-1.9799320213265168,0.3333333333333333,0.1111111111111111,-0.42427510302311094,-0.29124171974819507,2,0,0,0,1,0,0,0,0,0,1,0,1,0
2,-0.04615716813702988,0.256,1,0.75,1,0.9058164789668512,0.2222222222222222,0.3333333333333333,0.36254252195661185,0.6559409163952339,2,1,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.18189917232785038,0.35325000000000006,1,0.75,0,0.7080030737048056,0.3333333333333333,0.2222222222222222,-0.3940128866777367,-0.37933422247377646,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-0.37193797819499963,0.0835,0,0.25,0,-0.8415352675145498,0.2222222222222222,0.0,-1.061799127365655,-1.0200754175119788,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3,-0.5410933988020222,0.062,2,0.75,0,-0.5758447133880771,0.3333333333333333,0.4444444444444445,-0.563481298211831,1.8222254182920314,1,0,0,0,0,1,0,1,0,0,0,0,0,1
4,0.202355116458472,0.11725000000000002,0,0.0,0,1.3712597854657815,0.6666666666666665,0.8888888888888888,0.1668468562565271,-0.19561994328538498,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2,0.05617141963758861,0.097,0,0.0,0,-0.5002101760820008,0.2222222222222222,0.3333333333333333,-0.26489409693747445,-0.8039852612535014,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,-0.35731960851291106,0.3435,2,0.5,0,-1.0800749620952517,0.3333333333333333,0.3333333333333333,-0.7813692558985227,0.39467511771338193,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,0.17938339267233383,0.1525,2,0.75,1,0.849575412764897,0.3333333333333333,0.3333333333333333,1.312776115201354,-0.9161714399382163,2,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0.48428081747017687,0.13975,2,0.5,0,0.45394860224080635,0.4444444444444445,0.1111111111111111,0.5441158200288562,0.8479373966945775,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-0.22575428137411624,0.31775000000000003,1,0.75,1,-1.9799320213265168,0.2222222222222222,0.4444444444444445,-0.2669115780271658,-1.3957861769997144,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-3.1682232645259045,0.012750000000000001,0,0.25,0,0.5606126933134777,0.1111111111111111,0.4444444444444445,-3.1962941202593638,-1.5019489366946455,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1.0648389277016868,0.06899999999999999,1,0.75,0,0.9387853798438588,0.3333333333333333,0.4444444444444445,0.8588428700207446,-0.0661164350050434,2,0,1,0,0,0,0,0,0,1,0,1,0,0
3,0.5239592494644161,0.1165,1,0.25,0,2.6395927956753664,0.1111111111111111,0.6666666666666665,1.312776115201354,1.737144625061342,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3,0.0457297270075257,0.07225000000000001,2,0.5,1,0.4384338253575087,0.2222222222222222,0.3333333333333333,0.18500418606375124,1.3057172399181105,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4,0.5615493429326438,0.56425,1,0.75,1,-0.8182631021896033,0.3333333333333333,0.5555555555555556,0.7942834751506134,0.21472547539360481,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0.1731183770942957,0.03025,2,0.5,0,0.6420652719507904,0.1111111111111111,0.3333333333333333,-0.32541852962822193,1.3222816421400148,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4,0.26709361076486365,0.21375000000000002,0,0.25,0,-0.6999629284544585,0.1111111111111111,0.2222222222222222,0.43315436009581804,-1.0848271716521496,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3,1.3237929049272514,0.09425,1,1.0,1,0.6343078835091418,0.3333333333333333,0.5555555555555556,1.312776115201354,-1.1367791604390307,1,1,0,0,0,0,0,0,0,0,1,1,0,0
3,-0.14013240180759784,0.07650000000000001,2,0.5,0,0.3783140649347301,0.2222222222222222,0.1111111111111111,-0.028848809443557707,-0.8310906467075264,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3,-0.5786834922702491,0.0125,1,0.5,1,-0.17439986153274958,0.0,0.4444444444444445,-0.603830920005663,-0.2972651387379794,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2,0.48845749452220166,0.08050000000000002,2,0.5,0,-1.0102584661204121,0.2222222222222222,0.2222222222222222,0.1870216671534435,0.19439643630308528,2,0,0,0,0,1,0,0,1,0,0,0,1,0
1,1.150460807268204,0.07800000000000001,0,0.25,1,-1.9799320213265168,0.2222222222222222,0.4444444444444445,0.913314859442418,-0.770103529435971,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4,1.100340682643901,0.043250000000000004,2,0.75,0,0.9135738674084999,0.2222222222222222,0.1111111111111111,1.2643565690487555,-0.9959817415528456,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1.3843547221816184,0.29300000000000004,2,0.75,0,-0.18797529130563512,0.6666666666666665,0.7777777777777777,0.9738392921331654,0.3111001792301382,1,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.24621022550473695,0.264,1,0.25,1,-0.38384934945726823,0.3333333333333333,0.6666666666666665,-0.31129616200038146,0.7048811956872229,1,0,0,0,0,1,1,0,0,0,0,0,0,1
0,-0.10671898539139582,0.458,2,0.5,1,-1.184799706057511,0.5555555555555556,0.4444444444444445,0.20921395914005042,1.0677921898216691,2,0,1,0,0,0,0,0,0,1,0,0,1,0
3,-0.36149628556493674,0.06,1,0.75,0,-0.25197374594923805,0.0,0.0,-0.6986525312211673,-1.5651948360873706,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4,0.966687016979093,0.05225,0,0.5,1,1.2684743886139342,0.0,0.0,1.0404161680929889,-0.372557876110271,2,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0.7703831955339066,0.35275,0,0.0,0,0.15722849434773808,0.2222222222222222,0.5555555555555556,0.8951575296351938,1.265812089110796,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.5531959888285933,0.25925,1,0.25,0,-0.00761601003729967,0.2222222222222222,0.2222222222222222,-0.25884165366839945,-0.09322182045906836,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,-2.629431924814647,0.01575,0,0.5,0,-1.5978806405753114,0.0,0.6666666666666665,-2.827095080845802,-1.678886869519531,1,1,0,0,0,0,1,0,0,0,0,1,0,0
4,-0.6831004185708808,0.002,0,0.5,0,-0.9404419701455724,0.1111111111111111,0.3333333333333333,-0.40006532994681177,-0.7475157082242827,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,-1.1132981549294814,0.009500000000000001,1,0.5,0,0.785576958121294,0.2222222222222222,0.0,-0.8277713209614297,0.057363654285514966,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,1.117047390852002,0.0205,2,1.0,0,0.7933343465629431,0.3333333333333333,0.7777777777777777,1.3107586341116626,1.8222254182920314,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0.10420320573587925,0.07825,2,0.5,1,-1.3632196402154342,0.1111111111111111,0.3333333333333333,-0.41015273539526953,-1.4868903892201875,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4,1.3613829983954793,0.23925000000000002,2,0.75,0,-1.2507375078115262,0.5555555555555556,0.1111111111111111,1.308741153021971,-0.08719840146928515,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1.1901392392624444,0.6795,0,0.25,1,-1.6153347645690213,0.4444444444444445,0.4444444444444445,0.693409420666034,0.40295731882433394,2,0,0,0,0,1,0,1,0,0,0,0,1,0
4,-1.238598466490239,0.00925,1,0.5,1,0.6207324537362563,0.0,0.5555555555555556,-1.1263585222357861,0.38187535236009224,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-0.6747470644668303,0.099,1,0.25,0,-0.6185103498171458,0.0,0.4444444444444445,-1.3926660260750772,-0.6699641887308222,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,-0.5765951537442366,0.15775,1,0.75,0,1.883247422614605,0.1111111111111111,0.5555555555555556,0.11439234792454597,-1.2610121771033125,2,0,0,0,1,0,0,0,1,0,0,1,0,0
2,-0.0628638763451309,0.37875000000000003,2,0.75,1,-0.8182631021896033,0.0,0.1111111111111111,0.20114403478128404,-0.35749932863581246,2,0,0,1,0,0,0,0,1,0,0,1,0,0
1,-1.453697334669539,0.6745000000000001,1,0.5,1,0.054443097495891095,0.6666666666666665,0.1111111111111111,-1.7840573574752467,-1.9017533721415143,2,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1.4699766017481357,0.20800000000000002,2,1.0,0,0.22704499032257786,0.3333333333333333,0.4444444444444445,1.312776115201354,1.515783977186805,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3,-0.029450459928928863,0.07375000000000001,2,0.75,0,0.9465427682855074,0.4444444444444445,0.1111111111111111,0.7539338533567814,1.4668436978948147,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2,0.18773674677638433,0.00075,0,0.25,0,-1.3496442104425488,0.2222222222222222,0.4444444444444445,-0.02279636617448269,0.7658683129587792,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4,1.1755208695803556,0.141,2,0.5,0,-0.2849426468262456,0.1111111111111111,0.2222222222222222,1.2280419094343071,1.7077804574861484,1,1,0,0,0,0,1,0,0,0,0,0,1,0
2,0.8915068300426384,0.06425,1,0.75,0,0.2716499738620584,0.3333333333333333,0.0,1.000066546299157,-0.6240356189337244,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3,1.154637484320229,0.033,1,0.75,0,-1.594001946354487,0.1111111111111111,0.4444444444444445,0.9738392921331654,-0.27543024490001433,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3,-0.36149628556493674,0.319,0,0.0,0,1.8231276621918262,0.1111111111111111,0.4444444444444445,0.10833990465547096,0.23279573236295442,2,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0.601227774926884,0.0245,0,0.25,1,0.06995787437918878,0.2222222222222222,0.1111111111111111,0.8366505780341368,-1.2293892274069498,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3,0.8956835070946642,0.242,0,0.0,1,0.5780668173071876,0.2222222222222222,0.2222222222222222,1.226024428344615,1.3471282454728708,2,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0.8205033201582096,0.33325000000000005,1,0.5,1,-0.5874807960505504,0.4444444444444445,0.1111111111111111,0.804370880599072,0.40596902831922504,2,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1.094075667065863,0.5252500000000001,1,0.5,0,1.617556868488132,0.5555555555555556,0.4444444444444445,1.312776115201354,1.5361130162773233,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,-0.8042240530796128,0.0085,0,0.25,1,0.5916422470800731,0.0,0.1111111111111111,-0.5190967142386154,0.22677231337317122,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3,0.16894170004227,0.46025000000000005,2,0.5,1,-0.8337778790729009,0.2222222222222222,0.4444444444444445,0.09018257484824681,1.8222254182920314,2,0,0,0,0,1,0,1,0,0,0,0,1,0
3,-2.280679390970539,0.08950000000000001,1,1.0,1,-0.2985180765991311,0.2222222222222222,0.5555555555555556,-2.480088333418847,0.5377313187207354,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,1.7414606101297767,0.03725,0,0.25,1,-0.232580274845116,0.0,0.2222222222222222,1.312776115201354,0.21773718488849586,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0.4926341715742274,0.05275,1,0.75,0,0.4985535857802869,0.3333333333333333,0.7777777777777777,0.7196366748320245,0.544507665084242,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1,1.0898989900138383,0.10325000000000001,1,0.5,0,-0.9559567470288701,0.0,0.2222222222222222,0.9355071514290257,-0.09246889308534613,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2,0.9771287096091559,0.30125,1,0.25,0,-0.8279598377416643,0.5555555555555556,0.0,1.1897097687301665,0.7929736984128042,2,0,0,0,0,1,0,0,1,0,0,0,1,0
1,-0.6580403562587293,0.025750000000000002,1,0.5,0,0.38025341204514224,0.2222222222222222,0.3333333333333333,-1.2050402847337587,1.0745685361851747,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1.4115031230197823,0.0027500000000000003,2,0.75,1,-0.6340251267004433,0.0,0.0,1.0101539517476146,0.5317078997309522,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1,1.438651523857946,0.28875,1,1.0,1,-0.030888175362246036,0.4444444444444445,0.5555555555555556,1.191727249819858,-1.3137170932639164,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,0.8017082734240952,0.0735,1,1.0,0,2.1857855718389096,0.1111111111111111,0.6666666666666665,1.0747133466177459,-0.36578152974676453,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-1.1696832951318226,0.15025,0,0.5,1,0.7526080572442865,0.0,0.4444444444444445,-0.9831173648676824,0.370581441754248,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,-1.0986797852473928,0.08725000000000001,1,1.0,0,-0.9792289123538167,0.1111111111111111,0.3333333333333333,-0.6865476446830182,0.40295731882433394,1,0,0,0,0,1,0,1,0,0,0,0,1,0
3,-1.2615701902763783,0.1335,1,0.75,1,0.2154089076601045,0.0,0.1111111111111111,-1.2574947930657399,-0.37933422247377646,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2,-2.451923150103574,0.096,0,0.0,1,-0.7038416226752829,0.3333333333333333,0.2222222222222222,-2.9804236436623626,0.972170413358858,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,-0.5139449979638583,0.0595,0,0.0,0,-1.270130978915648,0.0,0.0,-0.9326803376253927,-2.0899852155722436,1,0,1,0,0,0,0,0,0,0,1,1,0,0
3,-1.6500011561147263,0.12325,0,0.25,0,1.6311322982610177,0.3333333333333333,0.6666666666666665,-1.287757009411114,0.10630393357750391,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0.8184149816321962,0.045500000000000006,2,0.75,1,0.27940736230370744,0.2222222222222222,0.1111111111111111,1.312776115201354,1.3862804689064623,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2,0.5573726658806181,0.30325,2,0.75,0,0.8903017020835535,0.7777777777777777,0.5555555555555556,1.1291853360394182,1.1423319998202375,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2,0.3735988755915079,0.48975,1,0.75,0,-1.3651589873258465,0.4444444444444445,0.3333333333333333,0.1668468562565271,1.5481598542568897,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4,-1.5977926929644108,0.0995,1,0.75,1,1.6350109924818421,0.1111111111111111,0.5555555555555556,-1.414858318061684,0.5264374081148924,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1,1.449093216488009,0.3405,2,0.5,0,0.9504214625063317,0.2222222222222222,0.0,1.312776115201354,0.5166493522564937,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,-0.19234086495791422,0.26675,0,0.0,1,-1.101407780309786,0.1111111111111111,0.5555555555555556,-0.7369846719253079,-0.854431395292937,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0.9771287096091559,0.0315,1,0.25,0,0.7448506688026378,0.2222222222222222,0.7777777777777777,0.965769367774399,-0.22573703823430208,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,-0.9295243646403704,0.02375,0,0.25,1,-1.3884311526507929,0.0,0.3333333333333333,-1.0234669866615145,-0.46065037883585136,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0.4425140469499243,0.21925,1,0.5,0,-0.8318385319624888,0.2222222222222222,0.2222222222222222,0.43315436009581804,-0.5547663005512159,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.42163066168979757,0.256,1,0.75,1,-1.6715758307709756,0.3333333333333333,0.7777777777777777,-0.13174034501782944,1.6754045804160624,1,1,0,0,0,0,1,0,0,0,0,0,1,0
3,-1.4056655485712493,0.11699999999999999,2,1.0,1,-0.4362117214383978,0.4444444444444445,0.3333333333333333,-0.464624724816942,-0.3047944124752081,2,0,0,1,0,0,1,0,0,0,0,0,1,0
0,-0.9629377810565724,0.37575000000000003,2,1.0,1,0.05832179171671543,0.4444444444444445,0.3333333333333333,-1.0053096568542903,0.5000849500345896,2,0,0,0,0,1,0,0,0,1,0,1,0,0
4,0.5448426347245429,0.149,2,0.5,0,0.21153021343928016,0.2222222222222222,0.1111111111111111,0.24956358093388237,1.2236481561823125,1,0,0,0,0,1,1,0,0,0,0,1,0,0
